0.0057533065 	0.024824286 	-8.1643958e-17 	0
0.017468105 	0.074249536 	-1.6453688e-16 	0
0.029606807 	0.12480919 	-1.6819669e-16 	0
0.042184752 	0.1764981 	-1.7543202e-16 	0
0.055217834 	0.22930713 	-1.6222111e-16 	0
0.068722522 	0.2832245 	-1.5992714e-16 	0
0.082715881 	0.33823351 	-1.6176486e-16 	0
0.097215595 	0.39431264 	-1.583243e-16 	0
0.11223999 	0.45143515 	-1.6049525e-16 	0
0.12780804 	0.50956861 	-1.5694646e-16 	0
0.14393943 	0.56867429 	-1.569368e-16 	0
0.16065453 	0.62870662 	-1.5398157e-16 	0
0.17797448 	0.68961259 	-1.5247065e-16 	0
0.19592116 	0.75133104 	-1.4865513e-16 	0
0.21451724 	0.81379197 	-1.4796601e-16 	0
0.23378623 	0.87691574 	-1.4922109e-16 	0
0.25375247 	0.94061229 	-1.4940603e-16 	0
0.2744412 	1.0047802 	-1.33044e-16 	0
0.29587856 	1.0693059 	-1.1782127e-16 	0
0.31809163 	1.1340624 	-1.0659147e-16 	0
0.34110849 	1.1989084 	-9.169838e-17 	0
0.36495823 	1.2636869 	-9.1898279e-17 	0
0.38967097 	1.3282243 	-1.03726e-16 	0
0.41527795 	1.3923284 	-1.1765212e-16 	0
0.44181153 	1.4557876 	-1.1409993e-16 	0
0.46930524 	1.518369 	-1.1626123e-16 	0
0.49779381 	1.5798163 	-1.0078572e-16 	0
0.52731325 	1.6398487 	-7.7206145e-17 	0
0.55790087 	1.6981582 	-6.6181089e-17 	0
0.5895953 	1.7544075 	-5.0470961e-17 	0
0.62243661 	1.8082275 	-3.9726365e-17 	0
0.65646629 	1.8592149 	-2.6999581e-17 	0
0.69172735 	1.906929 	-1.8971745e-17 	0
0.72826434 	1.9508888 	-1.1830471e-17 	0
0.76612343 	1.9905697 	-7.1368041e-18 	0
0.80535246 	2.0254005 	-4.0689526e-18 	0
0.84600101 	2.0547581 	-2.3346043e-18 	0
0.88812045 	2.0779588 	-1.4946988e-18 	0
0.93176398 	2.0942477 	-9.2985359e-19 	0
0.97698677 	2.1028168 	-3.3909439e-19 	0
