0.0057533065 	0.0096374283 	1.1383651e-17 	0
0.017468105 	0.028151622 	-8.1303654e-18 	0
0.029606807 	0.046721132 	-4.5802876e-17 	0
0.042184752 	0.065331667 	-4.333594e-17 	0
0.055217834 	0.083947831 	-3.3606495e-17 	0
0.068722522 	0.10254457 	-2.8646953e-17 	0
0.082715881 	0.12109717 	-3.019165e-17 	0
0.097215595 	0.13957734 	-3.0446227e-17 	0
0.11223999 	0.15795329 	-3.0985057e-17 	0
0.12780804 	0.17619023 	-3.0826633e-17 	0
0.14393943 	0.19425071 	-3.0702985e-17 	0
0.16065453 	0.21209468 	-3.068552e-17 	0
0.17797448 	0.22967965 	-3.0349954e-17 	0
0.19592116 	0.24696088 	-3.0071314e-17 	0
0.21451724 	0.26389148 	-2.8868687e-17 	0
0.23378623 	0.28042281 	-2.8408733e-17 	0
0.25375247 	0.29650485 	-2.7167398e-17 	0
0.2744412 	0.3120868 	-2.5107979e-17 	0
0.29587856 	0.32711751 	-1.9514316e-17 	0
0.31809163 	0.34154637 	-1.5278506e-17 	0
0.34110849 	0.35532405 	-1.3773857e-17 	0
0.36495823 	0.3684032 	-1.4038591e-17 	0
0.38967097 	0.38073988 	-1.0897994e-17 	0
0.41527795 	0.39229413 	-7.4804878e-18 	0
0.44181153 	0.40303127 	-3.6786083e-18 	0
0.46930524 	0.41292336 	-1.146907e-18 	0
0.49779381 	0.42194993 	-1.6075791e-18 	0
0.52731325 	0.43009913 	8.6762049e-19 	0
0.55790087 	0.43736874 	2.776359e-18 	0
0.5895953 	0.44376693 	4.295668e-18 	0
0.62243661 	0.44931286 	6.4834381e-18 	0
0.65646629 	0.45403665 	6.5421696e-18 	0
0.69172735 	0.45797978 	5.2187409e-18 	0
0.72826434 	0.46119514 	4.8352132e-18 	0
0.76612343 	0.46374478 	4.7107751e-18 	0
0.80535246 	0.46569414 	4.3853805e-18 	0
0.84600101 	0.46709782 	3.8905158e-18 	0
0.88812045 	0.46797527 	3.1255271e-18 	0
0.93176398 	0.46833232 	2.1009417e-18 	0
0.97698677 	0.46834195 	8.4754421e-19 	0
