0.0057533065 	0.01505605 	-4.6713919e-17 	0
0.017468105 	0.044595415 	-1.1083086e-16 	0
0.029606807 	0.074571743 	-1.3292647e-16 	0
0.042184752 	0.10497536 	-1.2462408e-16 	0
0.055217834 	0.13578004 	-1.2283286e-16 	0
0.068722522 	0.16696662 	-1.1387339e-16 	0
0.082715881 	0.1985136 	-1.1700282e-16 	0
0.097215595 	0.23039483 	-1.140125e-16 	0
0.11223999 	0.26257985 	-1.1643498e-16 	0
0.12780804 	0.2950343 	-1.1424701e-16 	0
0.14393943 	0.32771989 	-1.1424797e-16 	0
0.16065453 	0.36059427 	-1.1212386e-16 	0
0.17797448 	0.39361078 	-1.112811e-16 	0
0.19592116 	0.42671836 	-1.0908391e-16 	0
0.21451724 	0.45986138 	-1.1030946e-16 	0
0.23378623 	0.49297958 	-1.1160029e-16 	0
0.25375247 	0.52600804 	-1.0915261e-16 	0
0.2744412 	0.5588773 	-9.5376546e-17 	0
0.29587856 	0.59151325 	-8.2513897e-17 	0
0.31809163 	0.62383739 	-7.5319944e-17 	0
0.34110849 	0.65576689 	-6.5662193e-17 	0
0.36495823 	0.68721467 	-6.3449789e-17 	0
0.38967097 	0.71808983 	-6.7231594e-17 	0
0.41527795 	0.74829761 	-6.9780625e-17 	0
0.44181153 	0.77773972 	-6.4636462e-17 	0
0.46930524 	0.80631467 	-5.5103312e-17 	0
0.49779381 	0.83391777 	-4.0534803e-17 	0
0.52731325 	0.86044127 	-2.3460865e-17 	0
0.55790087 	0.88577427 	-1.3332189e-17 	0
0.5895953 	0.90980236 	-6.8167809e-18 	0
0.62243661 	0.93240719 	2.3782386e-18 	0
0.65646629 	0.9534656 	8.4662777e-18 	0
0.69172735 	0.97284893 	1.229478e-17 	0
0.72826434 	0.99042243 	1.4514978e-17 	0
0.76612343 	1.0060441 	1.5252313e-17 	0
0.80535246 	1.0195629 	1.4583755e-17 	0
0.84600101 	1.0308135 	1.2767023e-17 	0
0.88812045 	1.0395971 	9.9394904e-18 	0
0.93176398 	1.0456687 	6.3789861e-18 	0
0.97698677 	1.0487952 	2.339186e-18 	0
