0.0057533065 	0.024883017 	-1.0662365e-16 	0
0.017468105 	0.074400579 	-2.2939391e-16 	0
0.029606807 	0.12506273 	-2.6904925e-16 	0
0.042184752 	0.17688789 	-2.5101316e-16 	0
0.055217834 	0.22984544 	-2.3994542e-16 	0
0.068722522 	0.28391429 	-2.3356083e-16 	0
0.082715881 	0.33907723 	-2.3500238e-16 	0
0.097215595 	0.39531397 	-2.3627546e-16 	0
0.11223999 	0.45259871 	-2.3346473e-16 	0
0.12780804 	0.5108994 	-2.3330337e-16 	0
0.14393943 	0.57017747 	-2.3006261e-16 	0
0.16065453 	0.63038717 	-2.2946064e-16 	0
0.17797448 	0.69147526 	-2.2652258e-16 	0
0.19592116 	0.75338052 	-2.2536078e-16 	0
0.21451724 	0.81603273 	-2.2271295e-16 	0
0.23378623 	0.87935195 	-2.19773e-16 	0
0.25375247 	0.94324775 	-2.1607201e-16 	0
0.2744412 	1.0076184 	-1.9139019e-16 	0
0.29587856 	1.0723495 	-1.5824448e-16 	0
0.31809163 	1.1373131 	-1.3831721e-16 	0
0.34110849 	1.2023671 	-1.2255047e-16 	0
0.36495823 	1.267353 	-1.1284892e-16 	0
0.38967097 	1.3320961 	-1.3440016e-16 	0
0.41527795 	1.3964027 	-1.6656911e-16 	0
0.44181153 	1.4600592 	-1.6742944e-16 	0
0.46930524 	1.5228312 	-1.6506347e-16 	0
0.49779381 	1.5844611 	-1.4846797e-16 	0
0.52731325 	1.6446659 	-1.3153835e-16 	0
0.55790087 	1.7031357 	-1.3013584e-16 	0
0.5895953 	1.759532 	-1.229241e-16 	0
0.62243661 	1.8134856 	-1.1178245e-16 	0
0.65646629 	1.8645932 	-1.0085875e-16 	0
0.69172735 	1.9124154 	-9.106827e-17 	0
0.72826434 	1.9564738 	-8.0931315e-17 	0
0.76612343 	1.9962443 	-7.1909054e-17 	0
0.80535246 	2.031148 	-6.1369794e-17 	0
0.84600101 	2.0605376 	-4.8777728e-17 	0
0.88812045 	2.0836899 	-3.4635868e-17 	0
0.93176398 	2.0998521 	-2.0848142e-17 	0
0.97698677 	2.1083247 	-6.8136437e-18 	0
