0.0057533065 	0.029145546 	-1.2330748e-16 	0
0.017468105 	0.087362061 	-2.6053366e-16 	0
0.029606807 	0.1470228 	-2.5292329e-16 	0
0.042184752 	0.2081279 	-2.481696e-16 	0
0.055217834 	0.27066999 	-2.4531241e-16 	0
0.068722522 	0.33464083 	-2.4270206e-16 	0
0.082715881 	0.40002672 	-2.4140874e-16 	0
0.097215595 	0.46680832 	-2.4250153e-16 	0
0.11223999 	0.53496051 	-2.3994829e-16 	0
0.12780804 	0.60445167 	-2.3924883e-16 	0
0.14393943 	0.67524294 	-2.3750945e-16 	0
0.16065453 	0.74728735 	-2.3386408e-16 	0
0.17797448 	0.82052904 	-2.3054603e-16 	0
0.19592116 	0.89490249 	-2.2612216e-16 	0
0.21451724 	0.97033138 	-2.2794676e-16 	0
0.23378623 	1.0467276 	-2.247383e-16 	0
0.25375247 	1.12399 	-2.2125454e-16 	0
0.2744412 	1.2020033 	-1.8934498e-16 	0
0.29587856 	1.2806363 	-1.5187109e-16 	0
0.31809163 	1.3597407 	-1.3536156e-16 	0
0.34110849 	1.4391495 	-1.184999e-16 	0
0.36495823 	1.5186747 	-1.2527058e-16 	0
0.38967097 	1.5981063 	-1.3193394e-16 	0
0.41527795 	1.6772093 	-1.4336242e-16 	0
0.44181153 	1.7557219 	-1.5123267e-16 	0
0.46930524 	1.8333531 	-1.4319063e-16 	0
0.49779381 	1.9097801 	-1.0751207e-16 	0
0.52731325 	1.9846452 	-7.1340546e-17 	0
0.55790087 	2.057553 	-6.0214941e-17 	0
0.5895953 	2.1280677 	-5.6627131e-17 	0
0.62243661 	2.1957097 	-5.2155242e-17 	0
0.65646629 	2.2599516 	-4.451236e-17 	0
0.69172735 	2.3202146 	-3.6991144e-17 	0
0.72826434 	2.3758648 	-3.0311341e-17 	0
0.76612343 	2.4262074 	-2.495502e-17 	0
0.80535246 	2.4704816 	-2.0107709e-17 	0
0.84600101 	2.5078566 	-1.4526007e-17 	0
0.88812045 	2.537429 	-9.2008111e-18 	0
0.93176398 	2.5582286 	-4.7759134e-18 	0
0.97698677 	2.569208 	-1.2554461e-18 	0
